Fecha_Cierre,Modulo,Tipo_Ope,Cod_Ofi,Desc_Ofi,Cta_Cliente,Operacion,Sub_Operacion,Sub_Tipo,Plazo,Monto_Desembolso_MN,Fec_Desembolso,Tasa,Total_Cuotas
31/05/2018,103,11,5,AG ZONA FRANCA,147201,7786139,0,1,371,1000,30/05/2018,0.35,12
31/05/2018,103,11,7,AG EL PORVENIR,147346,7776537,0,1,190,680,25/05/2018,0.2,6
31/05/2018,101,2,9,AG CAJAMARCA,123265,7755974,0,3,365,1500,14/05/2018,0.5298,12
31/05/2018,103,36,9,AG CAJAMARCA,148388,7736295,0,13,365,2500,2/05/2018,0.4689,12
31/05/2018,101,1,101,AG CAMANA,123394,7760430,0,1,174,20000,16/05/2018,0.2876,1
31/05/2018,104,2,3,AG HUAMACHUCO,108657,7743276,0,9990,366,3000,7/05/2018,0.39,12
31/05/2018,101,1,101,AG CAMANA,123415,7773445,0,1,173,11500,26/05/2018,0.3025,1
31/05/2018,101,1,103,AG MOLLENDO,123568,7757472,0,3,210,20000,16/05/2018,0.289,1
31/05/2018,103,36,11,AG CHICLAYO,149955,7736672,0,12,365,8000,3/05/2018,0.377,12
31/05/2018,101,1,104,AG CORIRE,123597,7739873,0,1,191,3000,5/05/2018,0.4,1
31/05/2018,101,1,104,AG CORIRE,123616,7757450,0,1,180,30000,16/05/2018,0.2828,1
31/05/2018,101,1,105,AG EL PEDREGAL,123675,7779809,0,1,180,1600,26/05/2018,0.39,1
31/05/2018,103,2,13,AG SULLANA,150800,7788997,0,1,368,3000,31/05/2018,0.6249,12
31/05/2018,101,1,112,AG COCACHACRA,123849,7757138,0,1,210,40000,15/05/2018,0.26,1
31/05/2018,101,121,112,AG COCACHACRA,123855,7780598,0,99,248,10000,29/05/2018,0.28,1
31/05/2018,101,3,196,EOB AZANGARO,124034,7737590,0,3,368,6000,3/05/2018,0.3222,8
31/05/2018,104,7,82,AG TAYABAMBA,108864,7752825,0,6,366,10000,12/05/2018,0.301,12
31/05/2018,101,1,162,OF CORRESPONSAL BN CANDARAVE,124330,7764773,0,3,182,3000,21/05/2018,0.36,1
31/05/2018,103,36,17,AG BARRANCA,152434,7743879,0,11,371,2000,9/05/2018,0.3388,12
